,machine_id,os_type,duree_connexion,nombre_requetes,volume_donnees,statut_connexion
488,M1104,windows,150.15901393976606,217,540.2240238407566,failed
489,M1358,macos,191.73131231636583,247,734.4586237352996,success
490,M581,windows,111.17480989472602,183,312.67770334083286,failed
491,M495,macos,126.7611295273206,190,244.035258445168,success
492,M976,linux,137.28275366171704,262,341.9263195585012,failed
493,M1038,windows,116.50043891894455,317,772.8083957618369,success
494,M19,android,70.27102829125204,238,410.43507570227285,success
495,M20,linux,139.0907149984914,138,355.1720785763596,failed
496,M865,android,108.20880837098962,282,657.3500794653835,success
497,M439,windows,128.01190289502534,140,675.7482974561306,failed
498,M1077,macos,152.34396818665715,246,578.0774864507725,failed
499,M547,macos,115.64381204450292,123,780.993748109235,success
500,M1024,linux,140.86110768036917,182,595.4202817756661,failed
501,M637,linux,130.3084560613505,147,502.4134291213114,success
502,M1106,linux,125.44707882110082,149,392.035543116216,failed
503,M814,macos,188.5704830185516,273,487.16677586988783,failed
504,M840,macos,141.1700901107955,156,502.4134291213114,failed
505,M1043,macos,187.8251348754172,189,410.7977376526596,success
506,M1317,linux,152.19539324075944,211,817.8737259658744,failed
507,M675,windows,187.3923438829129,224,363.0688582612437,success
508,M123,linux,167.45448779723392,159,492.2200361732909,failed
509,M195,android,84.88593121213704,277,558.0416027370377,failed
510,M846,windows,195.84356912499243,179,502.4134291213114,success
511,M553,linux,161.12891757141065,113,591.061311873882,failed
512,M277,windows,132.89018187334855,271,459.0534965394571,success
513,M1310,linux,127.24356311437217,224,298.1889094657161,failed
514,M1011,macos,39.48686753816904,252,365.9590589392003,success
515,M570,android,89.54801909429982,111,453.3610065693858,failed
516,M1197,linux,125.2307890358895,134,468.11214322021294,failed
517,M574,windows,78.52241273889403,277,376.1384411811698,failed
518,M718,windows,120.77146909188949,187,320.4941528610772,failed
519,M256,linux,100.3595629672167,134,559.0408142250955,success
520,M287,android,126.7286214079748,167,385.3238248559601,failed
521,M378,macos,85.18778245966462,205,695.2047235194188,failed
522,M1500,windows,141.267042507589,242,460.20826199459526,failed
523,M1135,windows,95.95956870478992,239,523.4973969211528,failed
524,M1122,macos,151.75776030690378,356,334.6131642775486,success
525,M1013,android,87.76302540335058,170,260.27235078916635,failed
526,M1392,linux,184.1105329838892,214,502.4134291213114,success
527,M548,linux,174.8256765985658,247,432.2141837673625,success
528,M631,android,128.73929126631373,171,664.367483418155,success
529,M1006,windows,67.96779583257263,199,733.626207007408,success
530,M688,android,139.03560259569971,255,323.2368719879306,failed
531,M111,macos,128.2923731753398,288,629.4821244666103,failed
532,M445,windows,120.77146909188949,243,422.01143692245097,failed
533,M1437,linux,162.92694874211406,266,592.3186386007728,success
534,M948,linux,157.63234405437703,186,447.1867797956549,success
535,M645,windows,123.88732650267828,169,784.0541164840256,failed
536,M1305,linux,167.4136412599869,320,385.4411380896457,failed
537,M382,windows,120.77146909188949,97,590.235105803917,failed
538,M884,android,120.77146909188949,225,828.9464901779858,failed
539,M661,linux,103.13711186528435,197,412.253737003517,success
540,M1248,windows,131.0525308066185,175,522.7128130202733,success
541,M1075,windows,194.6404638589493,309,740.1197589677819,success
542,M750,linux,180.10932018082556,337,325.45726003627124,failed
543,M869,linux,66.26440936345439,210,502.4134291213114,success
544,M662,linux,140.4686858828683,189,398.0211576933616,failed
545,M396,android,90.12777327451944,188,652.9957530352701,success
546,M179,android,72.59799441611517,70,459.7055276067402,success
547,M1034,linux,174.4349447403765,188,546.0469315673364,success
548,M1204,linux,210.95565752770267,215,331.7031017346024,success
549,M263,windows,67.96399486261413,185,502.4134291213114,success
550,M203,linux,113.59882135073406,207,470.5127550197022,success
551,M37,windows,99.07823346439196,241,620.7597848399273,success
552,M1358,linux,117.10235521202068,145,502.4134291213114,success
553,M507,linux,126.98222757433112,267,802.3050791911364,failed
554,M76,linux,171.3275222493815,136,463.2247046943524,failed
555,M224,windows,120.84154873838274,199,618.9282278460279,success
556,M921,windows,130.4843134701312,247,455.2480243554325,failed
557,M37,windows,130.76781076421256,171,432.2873591896134,success
558,M88,windows,70.88653408144515,79,456.3749825921125,failed
559,M1431,linux,120.77146909188949,128,694.5031037452337,success
560,M1367,windows,122.2803016681458,224,285.4420497545164,failed
561,M763,macos,90.20637507509008,157,461.9015077422042,failed
562,M1361,linux,140.34127092198614,180,419.2325656749144,failed
563,M1399,linux,137.27832327297693,226,470.2205708675271,success
564,M440,macos,120.77146909188949,220,164.9103576476864,success
565,M913,windows,109.0077517192471,119,610.4395178854377,success
566,M1154,macos,129.9966951593139,227,782.2490198508692,success
567,M915,linux,124.2610732009435,263,502.4134291213114,failed
568,M1065,linux,95.24176854254723,297,512.406519773336,failed
569,M13,android,87.33636637300853,305,169.37166064655617,success
570,M352,windows,88.78488640200581,181,502.4134291213114,failed
571,M1203,android,125.07106484281172,141,448.60245244683097,success
572,M255,linux,53.98014675334403,297,469.2149322144275,success
573,M979,linux,114.67361903326504,196,345.25058464526245,success
574,M26,windows,105.1450877815957,131,570.1955439803097,failed
575,M976,macos,104.4925651969539,177,389.8185308255514,failed
576,M312,windows,115.53256141700808,68,433.6119788438166,failed
577,M1264,windows,137.4849744801498,84,495.8933979766834,failed
578,M741,windows,129.5264745228921,74,592.1319877684572,failed
579,M263,macos,60.099177455847126,90,612.2994648742693,failed
580,M1374,windows,195.6406421054532,214,374.9217908526692,failed
581,M851,linux,133.03478533730566,141,496.6786730815769,failed
582,M527,macos,114.4249163113668,208,326.40712381571564,failed
583,M577,linux,90.18818844013865,219,597.49200276016,success
584,M1044,macos,43.52222759333426,82,611.9490496344969,success
585,M1002,macos,120.77146909188949,103,562.3824452484486,success
586,M304,windows,67.33216336783713,186,408.5233611653012,failed
587,M156,macos,122.80612685384058,202,425.6809423892024,success
588,M1363,linux,60.73848470097009,247,695.6963591504061,success
589,M1324,windows,155.20688671398344,131,343.4260232691568,success
590,M668,macos,120.77146909188949,173,495.0501118070776,success
591,M565,linux,123.27162586343684,210,396.6704034436822,failed
592,M1425,windows,84.34708894620239,197,482.816940929808,failed
593,M908,linux,93.93701450080528,171,693.5683850100604,failed
594,M1316,linux,121.37511729683452,282,571.9865520309278,failed
595,M218,android,125.81727729280524,219,639.122179357618,success
596,M112,linux,158.03142637880717,182,255.6422688878014,success
597,M1173,android,57.795143883815584,362,453.6202682776772,success
598,M597,macos,140.3626420774758,243,502.4134291213114,success
599,M502,windows,199.1675225476957,220,612.474929350516,failed
600,M326,linux,111.99178227261324,162,521.8627108088051,failed
601,M251,macos,40.1295939340402,295,797.0306836660175,failed
602,M640,windows,123.79580992322576,80,415.00337960435576,failed
603,M1198,linux,120.77146909188949,206,491.5168110501128,success
604,M1219,android,97.56824790473924,208,565.7440953981726,success
605,M270,linux,105.1802631826228,149,518.0331693152193,success
606,M1434,android,45.53703808953644,269,592.682434717339,success
607,M832,linux,112.0807928919057,162,200.19965246987016,failed
608,M537,windows,77.20957527820218,233,316.38934338484705,success
609,M660,linux,143.89145808587793,200,392.3528838447869,success
610,M1061,linux,71.16829647696366,221,541.8155893575764,failed
611,M1363,macos,120.77146909188949,241,499.44449561333016,failed
612,M1449,windows,65.26997166720008,217,312.1620259995037,failed
613,M1050,android,68.11763418363154,182,502.4134291213114,success
614,M283,android,123.9607340336236,202,502.4134291213114,failed
615,M602,macos,196.4837650135177,253,264.3777995262665,failed
616,M1436,linux,174.52610730907807,341,582.9272136930892,failed
617,M1449,macos,144.6860952133434,214,793.0740781643685,success
618,M1428,windows,98.55040285461168,111,530.5113184477198,failed
619,M1237,macos,107.16437856231305,178,460.6595943928154,success
620,M821,windows,140.203506138334,146,591.5509864643893,success
621,M285,android,155.0848326659526,267,412.0358381023998,success
622,M1061,linux,123.2065655080473,225,560.0004806899066,success
623,M1224,linux,120.77146909188949,119,475.3771335694777,success
624,M263,linux,117.8011720248924,199,562.2552628244213,failed
625,M818,linux,125.73778064253878,200,401.2123984936477,success
626,M229,linux,143.5120210892218,250,424.4518763478766,failed
627,M425,linux,183.5981450969757,269,452.3956037068016,failed
628,M129,android,103.77681298390134,109,160.14117902747824,success
629,M171,android,178.99749408525793,187,414.07872956636766,success
630,M175,windows,64.32710540203772,249,484.55914298288434,success
631,M1279,windows,112.39997037611327,196,321.32163078822725,failed
632,M496,android,132.9747768882689,231,452.9127601699688,success
633,M940,linux,111.99385051000615,132,502.4134291213114,failed
634,M11,windows,165.33791942374307,184,391.9341338036408,success
635,M217,android,123.02641214653914,294,502.4134291213114,success
636,M948,windows,120.48886572656971,137,402.71338835667024,failed
637,M870,linux,190.88570448693,135,594.7000156412411,success
638,M253,linux,129.7592859104923,260,660.3366432541723,failed
639,M961,linux,111.7784443851084,67,369.3429020138558,failed
640,M1461,linux,129.49655517847577,231,382.7665138059195,success
641,M1342,linux,140.59072643106384,118,551.1427624214247,success
642,M510,windows,120.77146909188949,213,573.7460138223494,failed
643,M962,windows,78.57838372181739,206,701.3648361482547,failed
644,M194,windows,78.27380043202348,159,341.6056171495795,failed
645,M76,android,120.77146909188949,260,524.9637667635645,failed
646,M325,macos,126.02021521943004,250,502.4134291213114,success
647,M1256,macos,75.65042771637061,109,531.8169441939892,failed
648,M625,linux,64.02422882914749,124,412.47885749602,success
649,M102,windows,81.39142512856901,133,413.6605021156935,success
650,M1163,linux,120.77146909188949,143,575.6799613280888,failed
651,M308,linux,155.3890379936555,280,485.1362630458619,failed
652,M169,windows,163.06135395098673,283,619.1617583292713,success
653,M817,windows,150.4831330121146,216,622.8159787464137,success
654,M1490,android,70.0074073973997,227,435.9426226209701,success
655,M182,windows,116.87873776528328,171,395.7018164031373,failed
656,M393,linux,148.45013568565005,193,438.4918610854237,success
657,M1116,linux,141.93699985861315,242,605.266063135407,success
658,M1079,macos,120.77146909188949,130,562.4338447801427,failed
659,M17,windows,154.31716759778283,169,486.069610862694,failed
660,M855,linux,108.4047027294392,235,296.98586761496466,success
661,M468,macos,112.71065238072948,234,683.4921595471278,success
662,M413,android,120.77146909188949,308,525.7929379841243,failed
663,M1478,macos,103.49538316714214,195,466.380576970982,failed
664,M1232,linux,66.77678859338907,175,360.31474087371424,failed
665,M384,macos,109.96224808052489,184,483.4018998765956,failed
666,M641,android,129.5745116907866,265,502.4134291213114,success
667,M1325,linux,114.26903443089108,218,673.0298833356056,failed
668,M1420,linux,127.29783539484288,221,474.9518534413168,failed
669,M1314,android,99.10584138545786,223,478.0328453922229,failed
670,M590,macos,132.7806858687587,88,690.874122813585,failed
671,M224,android,124.36929997275968,179,502.4134291213114,failed
672,M52,macos,160.5475767244306,221,399.5505967510942,success
673,M449,macos,50.957101933536265,257,468.0620709822188,success
674,M259,windows,127.52582356593553,236,386.9410124802328,success
675,M1273,macos,92.93163624451434,250,374.3795985254995,failed
676,M813,macos,120.77146909188949,220,592.074991039916,failed
677,M1166,linux,120.77146909188949,296,611.7109112477173,success
678,M528,linux,156.21688378615724,217,502.4134291213114,success
679,M941,android,135.05853201950055,194,427.62060729582606,success
680,M1229,linux,108.4050399168828,59,239.8366280846709,failed
681,M193,macos,118.45223880092657,140,835.2054667034292,success
682,M207,android,77.59711333343911,139,734.2915261385547,success
683,M534,windows,150.75877389870664,175,818.9928685837635,success
684,M779,android,85.62864309637567,227,348.6309021374968,failed
685,M102,macos,199.95398252161692,117,429.42324994580514,failed
686,M372,linux,158.66727369683787,167,351.40454968620554,success
687,M348,macos,145.45131278488978,185,408.9741420077256,failed
688,M143,windows,74.98851355161145,184,502.4134291213114,failed
689,M434,android,83.64382808155662,222,254.0515533167736,success
690,M498,macos,141.60358020125312,185,596.4978308290501,success
691,M1314,windows,135.63508626016758,207,422.5447461169019,success
692,M534,macos,134.35265938834334,301,495.7228426800716,success
693,M868,windows,155.81637091067904,173,492.4802911525145,failed
694,M1175,macos,126.14255180948014,101,485.8221473753681,failed
695,M1295,windows,52.0977648491545,260,687.2673808897264,failed
696,M281,windows,90.96064945490924,145,606.1503885241694,failed
697,M1208,linux,103.0086490867734,211,525.5780417618399,success
698,M1462,linux,99.86112665392514,257,332.25767185750647,success
699,M238,windows,80.90660668988934,204,320.55457842063754,success
700,M654,windows,87.36857851556663,264,349.8743639178706,failed
701,M120,android,95.83767525565386,201,502.4134291213114,success
